Genus_sp,plantFamily,plantMean,plantMeanProp,plantMeanPropLogit,plantGini,plantGiniAdj,plantGiniAdjLogit
Plantago_asiatica,Plantaginaceae,4.775757575757575,0.04775757575757575,-2.992681940736368,0.603933668325878,0.603933668325878,0.42188266979677114
Plantago_depressa,Plantaginaceae,1.16666666666667,0.0116666666666667,-4.43928424994241,0.886198547215499,0.886198547215499,2.052485731691333
Plantago_hispidula,Plantaginaceae,3.1,0.031,-3.4422774074056197,0.833479132494991,0.833479132494991,1.610488033950912
Plantago_lanceolata,Plantaginaceae,6.016838679953179,0.06016838679953179,-2.748553646162302,0.5028193946775987,0.5028193946775987,0.011277698239767492
Plantago_major,Plantaginaceae,9.00137405946306,0.09001374059463059,-2.313467167891797,0.5548052573859473,0.5548052573859473,0.22010535428943684
Plantago_rugelii,Plantaginaceae,11.898541090879325,0.11898541090879325,-2.0020732973032147,0.44157336406769643,0.44157336406769643,-0.23477907449430319
Platanthera_clavellata,Orchidaceae,7.55409335377766,0.0755409335377766,-2.50453409804116,0.901155946416409,0.901155946416409,2.210134932265135
Pleioblastus_chino,Poaceae,5.91666666666667,0.0591666666666667,-2.766407687108346,0.541990928622585,0.541990928622585,0.16836027402193937
Pleroma_candolleanum,Melastomataceae,2.33333333333333,0.0233333333333333,-3.7342624599617555,0.412082324455207,0.412082324455207,-0.355363784492076
Podophyllum_peltatum,Berberidaceae,1.47543859649123,0.0147543859649123,-4.201350572300403,0.7913347496747796,0.7913347496747796,1.332989781486251
Polyalthia_longifolia,Annonaceae,0.603755555561667,0.00603755555561667,-5.103700202998886,0.124168809051169,0.124168809051169,-1.9535313648641732
Polygonatum_biflorum,Asparagaceae,2.14166666666667,0.0214166666666667,-3.82193651246986,0.852271977840799,0.852271977840799,1.7525328036761243
Populus_tremuloides,Salicaceae,0.03280468486626357,3.2804684866263563e-4,-8.022026027823223,0.9388698522926997,0.9388698522926997,2.7316717068254515
Potentilla_erecta,Rosaceae,4.04195909564015,0.04041959095640152,-3.16718152291178,0.5396398919780815,0.5396398919780815,0.1588930236496732
Potentilla_gracilis,Rosaceae,0.366666666666666,0.00366666666666666,-5.604798889485569,0.87365177195686,0.87365177195686,1.9336400564635283
Potentilla_recta,Rosaceae,0.362068965517241,0.00362068965517241,-5.617463498594356,0.928153717627404,0.928153717627404,2.558668493386154
Potentilla_simplex,Rosaceae,13.5924242424242,0.135924242424242,-1.8495627578066751,0.555775447381733,0.555775447381733,0.2240341573324144
Pouzolzia_guineensis,Urticaceae,27.44166666666665,0.27441666666666653,-0.972328296452252,0.446618596674898,0.446618596674898,-0.21434248328738795
Prosopis_velutina,Fabaceae,29.3466666666667,0.293466666666667,-0.8786063209662989,0.429881070101826,0.429881070101826,-0.2823363987351556
Proustia_cuneifolia,Asteraceae,3.34666666666667,0.0334666666666667,-3.363165868169093,0.50153622796948,0.50153622796948,0.006144931213989508
Psoralea_corylifolium,Fabaceae,24.725,0.24725,-1.1133331968590219,0.356172130726124,0.356172130726124,-0.5920172793686904
Psychotria_aubletiana,Rubiaceae,6.10833333333333,0.0610833333333333,-2.732487676277515,0.374846810183366,0.374846810183366,-0.5114792870786686
Ptelea_trifoliata,Rutaceae,32.225,0.32225,-0.7434508465594784,0.395265457828739,0.395265457828739,-0.4252320041550781
